"id","core_cur_work_time","ch_tot_work_time","ch_status","ch_mode","progr_progress","prog","has_error","timestamp"
"3480","151:32:2","334:32:5","Работа","Авто","92","/NC/examples/10_13.nc","0","2023-11-22 01:44:49"
"3481","151:32:5","334:32:8","Работа","Авто","92","/NC/examples/10_13.nc","0","2023-11-22 01:44:52"
"3482","151:32:7","334:32:11","Работа","Авто","92","/NC/examples/10_13.nc","0","2023-11-22 01:44:55"
"3483","151:32:10","334:32:14","Работа","Авто","92","/NC/examples/10_13.nc","0","2023-11-22 01:44:58"
"3484","151:32:11","334:32:15","Работа","Авто","92","/NC/examples/10_13.nc","0","2023-11-22 01:45:01"
"3485","151:32:11","334:32:15","Работа","Авто","92","/NC/examples/10_13.nc","0","2023-11-22 01:45:04"
"3486","151:32:19","334:32:23","Работа","Авто","92","/NC/examples/10_13.nc","0","2023-11-22 01:45:07"
"3487","151:32:23","334:32:26","Работа","Авто","92","/NC/examples/10_13.nc","0","2023-11-22 01:45:10"
"3488","151:32:26","334:32:29","Работа","Авто","92","/NC/examples/10_13.nc","0","2023-11-22 01:45:13"
"3489","151:32:28","334:32:32","Работа","Авто","92","/NC/examples/10_13.nc","0","2023-11-22 01:45:16"
"3490","151:32:30","334:32:33","Работа","Авто","92","/NC/examples/10_13.nc","0","2023-11-22 01:45:19"
"3491","151:32:35","334:32:36","Работа","Авто","79","/NC/examples/ToZero.nc","0","2023-11-22 01:45:22"
"3492","151:32:37","334:32:38","Останов","Авто","100",,"0","2023-11-22 01:45:25"
"3493","151:32:40","334:32:40","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:45:28"
"3494","151:32:44","334:32:43","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:45:31"
"3495","151:32:46","334:32:46","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:45:34"
"3496","151:32:49","334:32:48","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:45:37"
"3497","151:32:53","334:32:52","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:45:40"
"3498","151:32:56","334:32:55","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:45:43"
"3499","151:32:58","334:32:58","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:45:46"
"3500","151:33:2","334:33:1","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:45:49"
"3501","151:33:5","334:33:4","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:45:52"
"3502","151:33:7","334:33:7","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:45:55"
"3503","151:33:11","334:33:10","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:45:58"
"3504","151:33:14","334:33:13","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:01"
"3505","151:33:16","334:33:16","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:04"
"3506","151:33:20","334:33:19","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:07"
"3507","151:33:23","334:33:22","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:10"
"3508","151:33:26","334:33:26","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:13"
"3509","151:33:28","334:33:28","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:16"
"3510","151:33:32","334:33:31","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:19"
"3511","151:33:35","334:33:34","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:22"
"3512","151:33:37","334:33:37","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:25"
"3513","151:33:41","334:33:40","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:28"
"3514","151:33:44","334:33:43","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:31"
"3515","151:33:45","334:33:44","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:34"
"3516","151:33:50","334:33:49","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:37"
"3517","151:33:53","334:33:52","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:40"
"3518","151:33:56","334:33:55","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:43"
"3519","151:33:59","334:33:58","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:46"
"3520","151:34:2","334:34:1","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:49"
"3521","151:34:5","334:34:5","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:52"
"3522","151:34:7","334:34:7","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:55"
"3523","151:34:11","334:34:10","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:46:58"
"3524","151:34:14","334:34:13","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:01"
"3525","151:34:16","334:34:16","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:04"
"3526","151:34:20","334:34:19","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:07"
"3527","151:34:20","334:34:20","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:10"
"3528","151:34:25","334:34:25","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:13"
"3529","151:34:29","334:34:28","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:16"
"3530","151:34:32","334:34:31","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:19"
"3531","151:34:33","334:34:33","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:22"
"3532","151:34:38","334:34:37","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:25"
"3533","151:34:38","334:34:38","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:28"
"3534","151:34:43","334:34:43","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:31"
"3535","151:34:47","334:34:46","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:34"
"3536","151:34:47","334:34:47","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:37"
"3537","151:34:47","334:34:47","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:40"
"3538","151:34:55","334:34:55","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:43"
"3539","151:34:59","334:34:58","Работа","Авто","92","/NC/examples/10_14.nc","0","2023-11-22 01:47:46"
"3540","151:35:2","334:35:1","Работа","Авто","98","/NC/examples/10_14.nc","0","2023-11-22 01:47:49"
"3541","151:35:4","334:35:2","Работа","Авто","79","/NC/examples/ToZero.nc","0","2023-11-22 01:47:52"
"3542","151:35:8","334:35:3","Работа","Авто","30","/NC/examples/11_01.nc","0","2023-11-22 01:47:55"
"3543","151:35:8","334:35:3","Работа","Авто","30","/NC/examples/11_01.nc","0","2023-11-22 01:47:58"
"3544","151:35:8","334:35:3","Работа","Авто","30","/NC/examples/11_01.nc","0","2023-11-22 01:48:01"
"3545","151:35:17","334:35:10","Останов","Авто","100",,"0","2023-11-22 01:48:04"
"3546","151:35:17","334:35:10","Останов","Авто","100",,"0","2023-11-22 01:48:07"
"3547","151:35:21","334:35:12","Работа","Авто","0","/NC/examples/11_02.nc","0","2023-11-22 01:48:10"
"3548","151:35:21","334:35:12","Работа","Авто","0","/NC/examples/11_02.nc","0","2023-11-22 01:48:13"
"3549","151:35:21","334:35:12","Работа","Авто","0","/NC/examples/11_02.nc","0","2023-11-22 01:48:16"
"3550","151:35:21","334:35:12","Работа","Авто","0","/NC/examples/11_02.nc","0","2023-11-22 01:48:19"
"3551","151:35:21","334:35:12","Работа","Авто","0","/NC/examples/11_02.nc","0","2023-11-22 01:48:22"
"3552","151:35:38","334:35:24","Останов","Авто","100",,"0","2023-11-22 01:48:25"
"3553","151:35:40","334:35:25","Работа","Авто","58","/NC/examples/11_03.nc","0","2023-11-22 01:48:28"
"3554","151:35:40","334:35:25","Работа","Авто","58","/NC/examples/11_03.nc","0","2023-11-22 01:48:31"
"3555","151:35:40","334:35:25","Работа","Авто","58","/NC/examples/11_03.nc","0","2023-11-22 01:48:34"
"3556","151:35:50","334:35:33","Останов","Авто","100",,"0","2023-11-22 01:48:37"
"3557","151:35:53","334:35:36","Работа","Авто","79","/NC/examples/ToZero.nc","0","2023-11-22 01:48:40"
"3558","151:35:56","334:35:37","Готов","Авто","100",,"0","2023-11-22 01:48:43"
"3559","151:35:59","334:35:39","Работа","Авто","45","/NC/examples/11_04.nc","0","2023-11-22 01:48:46"
"3560","151:36:2","334:35:42","Работа","Авто","45","/NC/examples/11_04.nc","0","2023-11-22 01:48:49"
"3561","151:36:5","334:35:44","Работа","Авто","65","/NC/examples/11_04.nc","0","2023-11-22 01:48:52"
"3562","151:36:5","334:35:44","Работа","Авто","65","/NC/examples/11_04.nc","0","2023-11-22 01:48:55"
"3563","151:36:5","334:35:44","Работа","Авто","65","/NC/examples/11_04.nc","0","2023-11-22 01:48:58"
"3564","151:36:13","334:35:52","Останов","Авто","100",,"0","2023-11-22 01:49:01"
"3565","151:36:17","334:35:54","Останов","Авто","100",,"0","2023-11-22 01:49:04"
"3566","151:36:18","334:35:54","Работа","Авто","25","/NC/examples/11_05.nc","0","2023-11-22 01:49:07"
"3567","151:36:18","334:35:54","Работа","Авто","25","/NC/examples/11_05.nc","0","2023-11-22 01:49:10"
"3568","151:36:18","334:35:54","Работа","Авто","25","/NC/examples/11_05.nc","0","2023-11-22 01:49:13"
"3569","151:36:18","334:35:54","Работа","Авто","25","/NC/examples/11_05.nc","0","2023-11-22 01:49:16"
"3570","151:36:31","334:36:5","Останов","Авто","100",,"0","2023-11-22 01:49:19"
"3571","151:36:31","334:36:5","Останов","Авто","100",,"0","2023-11-22 01:49:22"
"3572","151:36:37","334:36:8","Работа","Авто","19","/NC/examples/11_06.nc","0","2023-11-22 01:49:25"
"3573","151:36:37","334:36:8","Работа","Авто","19","/NC/examples/11_06.nc","0","2023-11-22 01:49:28"
"3574","151:36:37","334:36:8","Работа","Авто","19","/NC/examples/11_06.nc","0","2023-11-22 01:49:31"
"3575","151:36:37","334:36:8","Работа","Авто","19","/NC/examples/11_06.nc","0","2023-11-22 01:49:34"
"3576","151:36:37","334:36:8","Работа","Авто","19","/NC/examples/11_06.nc","0","2023-11-22 01:49:37"
"3577","151:36:37","334:36:8","Работа","Авто","19","/NC/examples/11_06.nc","0","2023-11-22 01:49:40"
"3578","151:36:37","334:36:8","Работа","Авто","19","/NC/examples/11_06.nc","0","2023-11-22 01:49:43"
"3579","151:36:37","334:36:8","Работа","Авто","19","/NC/examples/11_06.nc","0","2023-11-22 01:49:46"
"3580","151:37:1","334:36:30","Работа","Авто","97","/NC/examples/ToZero.nc","0","2023-11-22 01:49:49"
"3581","151:37:4","334:36:30","Работа","Авто","20","/NC/examples/11_07.nc","0","2023-11-22 01:49:52"
"3582","151:37:4","334:36:30","Работа","Авто","20","/NC/examples/11_07.nc","0","2023-11-22 01:49:55"
"3583","151:37:4","334:36:30","Работа","Авто","20","/NC/examples/11_07.nc","0","2023-11-22 01:49:58"
"3584","151:37:4","334:36:30","Работа","Авто","20","/NC/examples/11_07.nc","0","2023-11-22 01:50:01"
"3585","151:37:4","334:36:30","Работа","Авто","20","/NC/examples/11_07.nc","0","2023-11-22 01:50:04"
"3586","151:37:19","334:36:44","Останов","Авто","100",,"0","2023-11-22 01:50:07"
"3587","151:37:23","334:36:44","Работа","Авто","25","/NC/examples/11_08.nc","0","2023-11-22 01:50:10"
"3588","151:37:23","334:36:44","Работа","Авто","25","/NC/examples/11_08.nc","0","2023-11-22 01:50:13"
"3589","151:37:23","334:36:44","Работа","Авто","25","/NC/examples/11_08.nc","0","2023-11-22 01:50:16"
"3590","151:37:23","334:36:44","Работа","Авто","25","/NC/examples/11_08.nc","0","2023-11-22 01:50:19"
"3591","151:37:35","334:36:53","Работа","Авто","97",,"0","2023-11-22 01:50:22"
"3592","151:37:38","334:36:53","Останов","Авто","100",,"0","2023-11-22 01:50:25"
"3593","151:37:40","334:36:53","Останов","Авто","100",,"0","2023-11-22 01:50:28"
"3594","151:37:42","334:36:53","Работа","Авто","64","/NC/examples/11_10.nc","0","2023-11-22 01:50:31"
"3595","151:37:42","334:36:53","Работа","Авто","64","/NC/examples/11_10.nc","0","2023-11-22 01:50:34"
"3596","151:37:42","334:36:53","Работа","Авто","64","/NC/examples/11_10.nc","0","2023-11-22 01:50:37"
"3597","151:37:42","334:36:53","Работа","Авто","64","/NC/examples/11_10.nc","0","2023-11-22 01:50:40"
"3598","151:37:56","334:37:5","Останов","Авто","100",,"0","2023-11-22 01:50:43"
"3599","151:37:59","334:37:7","Работа","Авто","97","/NC/examples/ToZero.nc","0","2023-11-22 01:50:46"
"3600","151:38:2","334:37:8","Работа","Авто","64","/NC/examples/11_11.nc","0","2023-11-22 01:50:49"
"3601","151:38:2","334:37:8","Работа","Авто","64","/NC/examples/11_11.nc","0","2023-11-22 01:50:52"
"3602","151:38:2","334:37:8","Работа","Авто","64","/NC/examples/11_11.nc","0","2023-11-22 01:50:55"
"3603","151:38:2","334:37:8","Работа","Авто","64","/NC/examples/11_11.nc","0","2023-11-22 01:50:58"
"3604","151:38:2","334:37:8","Работа","Авто","64","/NC/examples/11_11.nc","0","2023-11-22 01:51:01"
"3605","151:38:15","334:37:19","Готов","Авто","100",,"0","2023-11-22 01:51:04"
"3606","151:38:19","334:37:21","Работа","Авто","20","/NC/examples/11_12.nc","0","2023-11-22 01:51:07"
"3607","151:38:19","334:37:21","Работа","Авто","20","/NC/examples/11_12.nc","0","2023-11-22 01:51:10"
"3608","151:38:19","334:37:21","Работа","Авто","20","/NC/examples/11_12.nc","0","2023-11-22 01:51:13"
"3609","151:38:19","334:37:21","Работа","Авто","20","/NC/examples/11_12.nc","0","2023-11-22 01:51:16"
"3610","151:38:19","334:37:21","Работа","Авто","20","/NC/examples/11_12.nc","0","2023-11-22 01:51:19"
"3611","151:38:19","334:37:21","Работа","Авто","20","/NC/examples/11_12.nc","0","2023-11-22 01:51:22"
"3612","151:38:19","334:37:21","Работа","Авто","20","/NC/examples/11_12.nc","0","2023-11-22 01:51:25"
"3613","151:38:19","334:37:21","Работа","Авто","20","/NC/examples/11_12.nc","0","2023-11-22 01:51:28"
"3614","151:38:19","334:37:21","Работа","Авто","20","/NC/examples/11_12.nc","0","2023-11-22 01:51:31"
"3615","151:38:19","334:37:21","Работа","Авто","20","/NC/examples/11_12.nc","0","2023-11-22 01:51:34"
"3616","151:38:19","334:37:21","Работа","Авто","20","/NC/examples/11_12.nc","0","2023-11-22 01:51:37"
"3617","151:38:19","334:37:21","Работа","Авто","20","/NC/examples/11_12.nc","0","2023-11-22 01:51:40"
"3618","151:38:55","334:37:55","Останов","Авто","100",,"0","2023-11-22 01:51:43"
"3619","151:38:58","334:37:57","Останов","Авто","100",,"0","2023-11-22 01:51:46"
"3620","151:39:2","334:37:59","Работа","Авто","37","/NC/examples/12_01.nc","0","2023-11-22 01:51:49"
"3621","151:39:5","334:38:2","Работа","Авто","42","/NC/examples/12_01.nc","0","2023-11-22 01:51:52"
"3622","151:39:7","334:38:4","Работа","Авто","44","/NC/examples/12_01.nc","0","2023-11-22 01:51:55"
"3623","151:39:11","334:38:8","Работа","Авто","52","/NC/examples/12_01.nc","0","2023-11-22 01:51:58"
"3624","151:39:14","334:38:11","Работа","Авто","52","/NC/examples/12_01.nc","0","2023-11-22 01:52:01"
"3625","151:39:16","334:38:13","Работа","Авто","54","/NC/examples/12_01.nc","0","2023-11-22 01:52:04"
"3626","151:39:18","334:38:15","Работа","Авто","73","/NC/examples/12_01.nc","0","2023-11-22 01:52:07"
"3627","151:39:18","334:38:15","Работа","Авто","73","/NC/examples/12_01.nc","0","2023-11-22 01:52:10"
"3628","151:39:18","334:38:15","Работа","Авто","73","/NC/examples/12_01.nc","0","2023-11-22 01:52:13"
"3629","151:39:29","334:38:24","Работа","Авто","79","/NC/examples/ToZero.nc","0","2023-11-22 01:52:16"
"3630","151:39:32","334:38:26","Останов","Авто","100",,"0","2023-11-22 01:52:19"
"3631","151:39:35","334:38:27","Работа","Авто","69","/NC/examples/12_02.nc","0","2023-11-22 01:52:22"
"3632","151:39:35","334:38:27","Работа","Авто","69","/NC/examples/12_02.nc","0","2023-11-22 01:52:25"
"3633","151:39:35","334:38:27","Работа","Авто","69","/NC/examples/12_02.nc","0","2023-11-22 01:52:28"
"3634","151:39:44","334:38:34","Работа","Авто","97","/NC/examples/ToZero.nc","0","2023-11-22 01:52:31"
"3635","151:39:46","334:38:34","Работа","Авто","18","/NC/examples/12_03.nc","0","2023-11-22 01:52:34"
"3636","151:39:50","334:38:38","Работа","Авто","25","/NC/examples/12_03.nc","0","2023-11-22 01:52:37"
"3637","151:39:52","334:38:40","Работа","Авто","29","/NC/examples/12_03.nc","0","2023-11-22 01:52:40"
"3638","151:39:55","334:38:43","Работа","Авто","38","/NC/examples/12_03.nc","0","2023-11-22 01:52:43"
"3639","151:39:59","334:38:46","Работа","Авто","38","/NC/examples/12_03.nc","0","2023-11-22 01:52:46"
"3640","151:40:2","334:38:50","Работа","Авто","49","/NC/examples/12_03.nc","0","2023-11-22 01:52:49"
"3641","151:40:5","334:38:53","Работа","Авто","57","/NC/examples/12_03.nc","0","2023-11-22 01:52:52"
"3642","151:40:8","334:38:55","Работа","Авто","71","/NC/examples/12_03.nc","0","2023-11-22 01:52:55"
"3643","151:40:11","334:38:59","Работа","Авто","97","/NC/examples/12_03.nc","0","2023-11-22 01:52:58"
"3644","151:40:14","334:39:2","Работа","Авто","97","/NC/examples/12_03.nc","0","2023-11-22 01:53:01"
"3645","151:40:16","334:39:2","Останов","Авто","100",,"0","2023-11-22 01:53:04"
"3646","151:40:20","334:39:3","Готов","Авто","100",,"0","2023-11-22 01:53:07"
"3647","151:40:21","334:39:3","Готов","Авто","100",,"0","2023-11-22 01:53:10"
"3648","151:40:25","334:39:4","Работа","Авто","38","/NC/examples/04_01.nc","0","2023-11-22 01:53:13"
"3649","151:40:29","334:39:8","Работа","Авто","55","/NC/examples/04_01.nc","0","2023-11-22 01:53:16"
"3650","151:40:32","334:39:10","Готов","Авто","100",,"0","2023-11-22 01:53:19"
"3651","151:40:34","334:39:10","Останов","Авто","100",,"0","2023-11-22 01:53:22"
"3652","151:40:34","334:39:10","Останов","Авто","100",,"0","2023-11-22 01:53:25"
"3653","151:40:34","334:39:10","Останов","Авто","100",,"0","2023-11-22 01:53:28"
"3654","151:40:34","334:39:10","Останов","Авто","100",,"0","2023-11-22 01:53:31"
"3655","151:40:34","334:39:10","Останов","Авто","100",,"0","2023-11-22 01:53:34"
"3656","151:40:34","334:39:10","Останов","Авто","100",,"0","2023-11-22 01:53:37"
"3657","151:40:53","334:39:26","Останов","Авто","100",,"0","2023-11-22 01:53:40"
"3658","151:40:56","334:39:26","Работа","Авто","33","/NC/examples/04_03.nc","0","2023-11-22 01:53:43"
"3659","151:40:59","334:39:29","Работа","Авто","37","/NC/examples/04_03.nc","0","2023-11-22 01:53:46"
"3660","151:41:2","334:39:33","Работа","Авто","38","/NC/examples/04_03.nc","0","2023-11-22 01:53:49"
"3661","151:41:4","334:39:35","Работа","Авто","48","/NC/examples/04_03.nc","0","2023-11-22 01:53:52"
"3662","151:41:8","334:39:38","Работа","Авто","51","/NC/examples/04_03.nc","0","2023-11-22 01:53:55"
"3663","151:41:11","334:39:41","Работа","Авто","64","/NC/examples/04_03.nc","0","2023-11-22 01:53:58"
"3664","151:41:13","334:39:44","Работа","Авто","65","/NC/examples/04_03.nc","0","2023-11-22 01:54:01"
"3665","151:41:17","334:39:47","Работа","Авто","75","/NC/examples/04_03.nc","0","2023-11-22 01:54:04"
"3666","151:41:18","334:39:49","Работа","Авто","77","/NC/examples/04_03.nc","0","2023-11-22 01:54:07"
"3667","151:41:22","334:39:51","Останов","Авто","100",,"0","2023-11-22 01:54:10"
"3668","151:41:26","334:39:53","Останов","Авто","100",,"0","2023-11-22 01:54:13"
"3669","151:41:28","334:39:53","Работа","Авто","33","/NC/examples/04_04.nc","0","2023-11-22 01:54:16"
"3670","151:41:32","334:39:57","Работа","Авто","44","/NC/examples/04_04.nc","0","2023-11-22 01:54:19"
"3671","151:41:35","334:39:58","Работа","Авто","76","/NC/examples/04_04.nc","0","2023-11-22 01:54:22"
"3672","151:41:38","334:40:2","Работа","Авто","80","/NC/examples/04_04.nc","0","2023-11-22 01:54:25"
"3673","151:41:41","334:40:3","Останов","Авто","100",,"0","2023-11-22 01:54:28"
"3674","151:41:44","334:40:4","Останов","Авто","100",,"0","2023-11-22 01:54:31"
"3675","151:41:47","334:40:5","Работа","Авто","35","/NC/examples/04_05.nc","0","2023-11-22 01:54:34"
"3676","151:41:50","334:40:9","Работа","Авто","42","/NC/examples/04_05.nc","0","2023-11-22 01:54:37"
"3677","151:41:52","334:40:10","Работа","Авто","43","/NC/examples/04_05.nc","0","2023-11-22 01:54:40"
"3678","151:41:56","334:40:14","Работа","Авто","58","/NC/examples/04_05.nc","0","2023-11-22 01:54:43"
"3679","151:41:59","334:40:17","Работа","Авто","67","/NC/examples/04_05.nc","0","2023-11-22 01:54:46"
"3680","151:42:1","334:40:20","Работа","Авто","75","/NC/examples/04_05.nc","0","2023-11-22 01:54:49"
"3681","151:42:5","334:40:23","Работа","Авто","77","/NC/examples/04_05.nc","0","2023-11-22 01:54:52"
"3682","151:42:8","334:40:26","Работа","Авто","93","/NC/examples/04_05.nc","0","2023-11-22 01:54:55"
"3683","151:42:11","334:40:30","Работа","Авто","94","/NC/examples/04_05.nc","0","2023-11-22 01:54:58"
"3684","151:42:13","334:40:30","Останов","Авто","100",,"0","2023-11-22 01:55:01"
"3685","151:42:17","334:40:32","Готов","Авто","100",,"0","2023-11-22 01:55:04"
"3686","151:42:20","334:40:34","Работа","Авто","26","/NC/examples/04_06.nc","0","2023-11-22 01:55:07"
"3687","151:42:22","334:40:36","Работа","Авто","34","/NC/examples/04_06.nc","0","2023-11-22 01:55:10"
"3688","151:42:23","334:40:37","Работа","Авто","34","/NC/examples/04_06.nc","0","2023-11-22 01:55:13"
"3689","151:42:29","334:40:43","Работа","Авто","43","/NC/examples/04_06.nc","0","2023-11-22 01:55:16"
"3690","151:42:29","334:40:43","Работа","Авто","43","/NC/examples/04_06.nc","0","2023-11-22 01:55:19"
"3691","151:42:29","334:40:43","Работа","Авто","43","/NC/examples/04_06.nc","0","2023-11-22 01:55:22"
"3692","151:42:29","334:40:43","Работа","Авто","43","/NC/examples/04_06.nc","0","2023-11-22 01:55:25"
"3693","151:42:29","334:40:43","Работа","Авто","43","/NC/examples/04_06.nc","0","2023-11-22 01:55:28"
"3694","151:42:29","334:40:43","Работа","Авто","43","/NC/examples/04_06.nc","0","2023-11-22 01:55:31"
"3695","151:42:47","334:41:0","Работа","Авто","75","/NC/examples/04_06.nc","0","2023-11-22 01:55:34"
"3696","151:42:48","334:41:1","Работа","Авто","75","/NC/examples/04_06.nc","0","2023-11-22 01:55:37"
"3697","151:42:53","334:41:6","Работа","Авто","83","/NC/examples/04_06.nc","0","2023-11-22 01:55:40"
"3698","151:42:56","334:41:9","Работа","Авто","66","/NC/examples/04_06.nc","0","2023-11-22 01:55:43"
"3699","151:42:59","334:41:13","Работа","Авто","75","/NC/examples/04_06.nc","0","2023-11-22 01:55:46"
"3700","151:43:2","334:41:15","Работа","Авто","79","/NC/examples/04_06.nc","0","2023-11-22 01:55:49"
"3701","151:43:5","334:41:18","Работа","Авто","86","/NC/examples/04_06.nc","0","2023-11-22 01:55:52"
"3702","151:43:8","334:41:22","Работа","Авто","66","/NC/examples/04_06.nc","0","2023-11-22 01:55:55"
"3703","151:43:10","334:41:24","Работа","Авто","75","/NC/examples/04_06.nc","0","2023-11-22 01:55:58"
"3704","151:43:12","334:41:26","Работа","Авто","75","/NC/examples/04_06.nc","0","2023-11-22 01:56:01"
"3705","151:43:17","334:41:30","Работа","Авто","86","/NC/examples/04_06.nc","0","2023-11-22 01:56:04"
"3706","151:43:19","334:41:32","Работа","Авто","92","/NC/examples/04_06.nc","0","2023-11-22 01:56:07"
"3707","151:43:19","334:41:32","Работа","Авто","92","/NC/examples/04_06.nc","0","2023-11-22 01:56:10"
"3708","151:43:19","334:41:32","Работа","Авто","92","/NC/examples/04_06.nc","0","2023-11-22 01:56:13"
"3709","151:43:19","334:41:32","Работа","Авто","92","/NC/examples/04_06.nc","0","2023-11-22 01:56:16"
"3710","151:43:19","334:41:32","Работа","Авто","92","/NC/examples/04_06.nc","0","2023-11-22 01:56:19"
"3711","151:43:35","334:41:48","Работа","Авто","75","/NC/examples/04_06.nc","0","2023-11-22 01:56:22"
"3712","151:43:36","334:41:49","Работа","Авто","75","/NC/examples/04_06.nc","0","2023-11-22 01:56:25"
"3713","151:43:41","334:41:54","Работа","Авто","83","/NC/examples/04_06.nc","0","2023-11-22 01:56:28"
"3714","151:43:41","334:41:55","Работа","Авто","86","/NC/examples/04_06.nc","0","2023-11-22 01:56:31"
"3715","151:43:41","334:41:55","Работа","Авто","86","/NC/examples/04_06.nc","0","2023-11-22 01:56:34"
"3716","151:43:41","334:41:55","Работа","Авто","86","/NC/examples/04_06.nc","0","2023-11-22 01:56:37"
"3717","151:43:41","334:41:55","Работа","Авто","86","/NC/examples/04_06.nc","0","2023-11-22 01:56:40"
"3718","151:43:41","334:41:55","Работа","Авто","86","/NC/examples/04_06.nc","0","2023-11-22 01:56:43"
"3719","151:43:57","334:42:9","Останов","Авто","100",,"0","2023-11-22 01:56:46"
"3720","151:44:2","334:42:11","Работа","Авто","16","/NC/examples/04_07.nc","0","2023-11-22 01:56:49"
"3721","151:44:5","334:42:14","Работа","Авто","21","/NC/examples/04_07.nc","0","2023-11-22 01:56:52"
"3722","151:44:8","334:42:17","Работа","Авто","27","/NC/examples/04_07.nc","0","2023-11-22 01:56:55"
"3723","151:44:9","334:42:18","Работа","Авто","29","/NC/examples/04_07.nc","0","2023-11-22 01:56:58"
"3724","151:44:14","334:42:23","Работа","Авто","34","/NC/examples/04_07.nc","0","2023-11-22 01:57:01"
"3725","151:44:17","334:42:26","Работа","Авто","65","/NC/examples/04_07.nc","0","2023-11-22 01:57:04"
"3726","151:44:18","334:42:27","Работа","Авто","65","/NC/examples/04_07.nc","0","2023-11-22 01:57:07"
"3727","151:44:18","334:42:27","Работа","Авто","65","/NC/examples/04_07.nc","0","2023-11-22 01:57:10"
"3728","151:44:26","334:42:35","Работа","Авто","73","/NC/examples/04_07.nc","0","2023-11-22 01:57:13"
"3729","151:44:27","334:42:36","Работа","Авто","73","/NC/examples/04_07.nc","0","2023-11-22 01:57:16"
"3730","151:44:27","334:42:36","Работа","Авто","73","/NC/examples/04_07.nc","0","2023-11-22 01:57:19"
"3731","151:44:27","334:42:36","Работа","Авто","73","/NC/examples/04_07.nc","0","2023-11-22 01:57:22"
"3732","151:44:38","334:42:46","Работа","Авто","99","/NC/examples/04_07.nc","0","2023-11-22 01:57:25"
"3733","151:44:41","334:42:46","Останов","Авто","100",,"0","2023-11-22 01:57:28"
"3734","151:44:44","334:42:47","Работа","Авто","16","/NC/examples/04_08.nc","0","2023-11-22 01:57:31"
"3735","151:44:47","334:42:50","Работа","Авто","29","/NC/examples/04_08.nc","0","2023-11-22 01:57:34"
"3736","151:44:50","334:42:52","Работа","Авто","33","/NC/examples/04_08.nc","0","2023-11-22 01:57:37"
